,Case Number,Year,Type,Country,Types,Decade
408,2011.06.12,2011,Unprovoked,USA,Unprovoked,2010.0
409,2011.06.06.b,2011,Unprovoked,USA,Unprovoked,2010.0
410,2011.06.06.a,2011,Unprovoked,USA,Unprovoked,2010.0
411,2011.05.30,2011,Unprovoked,USA,Unprovoked,2010.0
412,2011.05.25,2011,Unprovoked,USA,Unprovoked,2010.0
413,2011.05.22,2011,Unprovoked,USA,Unprovoked,2010.0
414,2011.05.13.b,2011,Unprovoked,USA,Unprovoked,2010.0
415,2011.05.13.a,2011,Unprovoked,USA,Unprovoked,2010.0
416,2011.05.10,2011,Provoked,USA,Provoked,2010.0
417,2011.04.26,2011,Unprovoked,USA,Unprovoked,2010.0
418,2011.04.22,2011,Unprovoked,USA,Unprovoked,2010.0
419,2011.03.29.R,2011,Provoked,USA,Provoked,2010.0
420,2010.12.26,2010,Unprovoked,USA,Unprovoked,2000.0
421,2010.12.11,2010,Unprovoked,USA,Unprovoked,2000.0
422,2010.11.19,2010,Provoked,USA,Provoked,2000.0
423,2010.10.28,2010,Unprovoked,USA,Unprovoked,2000.0
424,2010.10.23.b,2010,Unprovoked,USA,Unprovoked,2000.0
425,2010.10.22,2010,Unprovoked,USA,Unprovoked,2000.0
426,2010.09.27,2010,Unprovoked,USA,Unprovoked,2000.0
427,2010.09.24,2010,Unprovoked,USA,Unprovoked,2000.0
428,2010.09.07,2010,Unprovoked,USA,Unprovoked,2000.0
429,2010.09.04,2010,Unprovoked,USA,Unprovoked,2000.0
430,2010.09.03.b,2010,Unprovoked,USA,Unprovoked,2000.0
431,2010.09.03.a,2010,Unprovoked,USA,Unprovoked,2000.0
432,2010.08.18,2010,Unprovoked,USA,Unprovoked,2000.0
433,2010.08.14,2010,Boating,USA,Boating,2000.0
434,2010.08.07.b,2010,Unprovoked,USA,Unprovoked,2000.0
435,2010.08.02.b,2010,Boating,USA,Boating,2000.0
436,2010.08.02.a,2010,Unprovoked,USA,Unprovoked,2000.0
437,2010.07.25,2010,Unprovoked,USA,Unprovoked,2000.0
438,2010.07.23,2010,Unprovoked,USA,Unprovoked,2000.0
439,2010.07.19,2010,Unprovoked,USA,Unprovoked,2000.0
440,2010.07.17.b,2010,Unprovoked,USA,Unprovoked,2000.0
441,2010.07.17.a,2010,Unprovoked,USA,Unprovoked,2000.0
442,2010.07.16.a,2010,Unprovoked,USA,Unprovoked,2000.0
443,2010.07.11,2010,Provoked,USA,Provoked,2000.0
444,2010.07.03,2010,Provoked,USA,Provoked,2000.0
445,2010.07.02.b,2010,Unprovoked,USA,Unprovoked,2000.0
446,2010.07.02.a,2010,Unprovoked,USA,Unprovoked,2000.0
447,2010.06.27,2010,Unprovoked,USA,Unprovoked,2000.0
448,2010.06.25.b,2010,Unprovoked,USA,Unprovoked,2000.0
449,2010.06.25.a,2010,Unprovoked,USA,Unprovoked,2000.0
450,2010.06.10,2010,Unprovoked,USA,Unprovoked,2000.0
451,2010.06.00,2010,Unprovoked,USA,Unprovoked,2000.0
452,2010.05.30,2010,Provoked,USA,Provoked,2000.0
453,2010.05.01,2010,Unprovoked,USA,Unprovoked,2000.0
454,2010.04.28,2010,Provoked,USA,Provoked,2000.0
455,2010.04.19,2010,Unprovoked,USA,Unprovoked,2000.0
456,2010.02.06.a,2010,Provoked,USA,Provoked,2000.0
457,2010.02.03,2010,Unprovoked,USA,Unprovoked,2000.0
458,2010.01.06,2010,Unprovoked,USA,Unprovoked,2000.0
459,2009.12.06,2009,Provoked,USA,Provoked,2000.0
460,2009.11.24,2009,Unprovoked,USA,Unprovoked,2000.0
461,2009.11.16.b,2009,Unprovoked,USA,Unprovoked,2000.0
462,2009.11.16.a,2009,Unprovoked,USA,Unprovoked,2000.0
463,2009.11.13,2009,Unprovoked,USA,Unprovoked,2000.0
464,2009.11.11,2009,Unprovoked,USA,Unprovoked,2000.0
465,2009.11.05,2009,Unprovoked,USA,Unprovoked,2000.0
466,2009.10.24,2009,Unprovoked,USA,Unprovoked,2000.0
467,2009.10.19,2009,Unprovoked,USA,Unprovoked,2000.0
468,2009.10.09,2009,Unprovoked,USA,Unprovoked,2000.0
469,2009.09.26,2009,Unprovoked,USA,Unprovoked,2000.0
470,2009.08.30,2009,Unprovoked,USA,Unprovoked,2000.0
471,2009.08.25,2009,Unprovoked,USA,Unprovoked,2000.0
472,2009.08.10,2009,Unprovoked,USA,Unprovoked,2000.0
473,2009.08.06,2009,Unprovoked,USA,Unprovoked,2000.0
474,2009.08.01,2009,Unprovoked,USA,Unprovoked,2000.0
475,2009.07.24.b,2009,Unprovoked,USA,Unprovoked,2000.0
476,2009.07.22.b,2009,Unprovoked,USA,Unprovoked,2000.0
477,2009.07.22.a,2009,Unprovoked,USA,Unprovoked,2000.0
478,2009.07.11.a,2009,Unprovoked,USA,Unprovoked,2000.0
479,2009.07.05,2009,Unprovoked,USA,Unprovoked,2000.0
480,2009.07.04,2009,Provoked,USA,Provoked,2000.0
481,2009.05.25,2009,Provoked,USA,Provoked,2000.0
482,2009.05.17,2009,Unprovoked,USA,Unprovoked,2000.0
483,2009.05.16.b,2009,Unprovoked,USA,Unprovoked,2000.0
484,2009.05.16.a,2009,Unprovoked,USA,Unprovoked,2000.0
485,2009.04.28,2009,Unprovoked,USA,Unprovoked,2000.0
486,2009.04.25.R,2009,Unprovoked,USA,Unprovoked,2000.0
487,2009.04.21,2009,Unprovoked,USA,Unprovoked,2000.0
488,2009.04.19,2009,Unprovoked,USA,Unprovoked,2000.0
489,2009.04.17.,2009,Unprovoked,USA,Unprovoked,2000.0
490,2009.04.06.a,2009,Unprovoked,USA,Unprovoked,2000.0
491,2009.04.03,2009,Unprovoked,USA,Unprovoked,2000.0
492,2009.03.18.a,2009,Unprovoked,USA,Unprovoked,2000.0
493,2009.03.17,2009,Unprovoked,USA,Unprovoked,2000.0
494,2009.02.08,2009,Sea Disaster,USA,Sea Disaster,2000.0
495,2008.12.20,2008,Boating,USA,Boating,2000.0
496,2008.10.08,2008,Unprovoked,USA,Unprovoked,2000.0
497,2008.09.28.b,2008,Unprovoked,USA,Unprovoked,2000.0
498,2008.09.28.a,2008,Unprovoked,USA,Unprovoked,2000.0
499,2008.09.14,2008,Unprovoked,USA,Unprovoked,2000.0
500,2008.09.09,2008,Unprovoked,USA,Unprovoked,2000.0
501,2008.09.08,2008,Unprovoked,USA,Unprovoked,2000.0
502,2008.09.06.b,2008,Unprovoked,USA,Unprovoked,2000.0
503,2008.09.06.a,2008,Unprovoked,USA,Unprovoked,2000.0
504,2008.09.01,2008,Unprovoked,USA,Unprovoked,2000.0
505,2008.09.00,2008,Unprovoked,USA,Unprovoked,2000.0
506,2008.08.28,2008,Unprovoked,USA,Unprovoked,2000.0
507,2008.08.27,2008,Unprovoked,USA,Unprovoked,2000.0
508,2008.08.24,2008,Unprovoked,USA,Unprovoked,2000.0
509,2008.08.20,2008,Unprovoked,USA,Unprovoked,2000.0
510,2008.08.16,2008,Unprovoked,USA,Unprovoked,2000.0
511,2008.08.12,2008,Unprovoked,USA,Unprovoked,2000.0
512,2008.08.11,2008,Unprovoked,USA,Unprovoked,2000.0
513,2008.07.26.a,2008,Unprovoked,USA,Unprovoked,2000.0
514,2008.07.25.b,2008,Unprovoked,USA,Unprovoked,2000.0
515,2008.07.25.a,2008,Unprovoked,USA,Unprovoked,2000.0
516,2008.07.24.b,2008,Unprovoked,USA,Unprovoked,2000.0
517,2008.07.24.a,2008,Unprovoked,USA,Unprovoked,2000.0
518,2008.07.23,2008,Provoked,USA,Provoked,2000.0
519,2008.07.19,2008,Unprovoked,USA,Unprovoked,2000.0
520,2008.07.11,2008,Unprovoked,USA,Unprovoked,2000.0
521,2008.07.09,2008,Unprovoked,USA,Unprovoked,2000.0
522,2008.07.05,2008,Unprovoked,USA,Unprovoked,2000.0
523,2008.06.26.b,2008,Unprovoked,USA,Unprovoked,2000.0
524,2008.06.26.a,2008,Unprovoked,USA,Unprovoked,2000.0
525,2008.06.21,2008,Boating,USA,Boating,2000.0
526,2008.06.20,2008,Unprovoked,USA,Unprovoked,2000.0
527,2008.06.07,2008,Unprovoked,USA,Unprovoked,2000.0
528,2008.06.01.b,2008,Unprovoked,USA,Unprovoked,2000.0
529,2008.05.26,2008,Unprovoked,USA,Unprovoked,2000.0
530,2008.05.07.a,2008,Unprovoked,USA,Unprovoked,2000.0
531,2008.04.28.a,2008,Unprovoked,USA,Unprovoked,2000.0
532,2008.04.27,2008,Unprovoked,USA,Unprovoked,2000.0
533,2008.04.26.a,2008,Provoked,USA,Provoked,2000.0
534,2008.04.25,2008,Unprovoked,USA,Unprovoked,2000.0
535,2008.04.20.b,2008,Unprovoked,USA,Unprovoked,2000.0
536,2008.04.15,2008,Unprovoked,USA,Unprovoked,2000.0
537,2008.03.25,2008,Unprovoked,USA,Unprovoked,2000.0
538,2008.04.08.R,2008,Unprovoked,USA,Unprovoked,2000.0
539,2008.04.03,2008,Unprovoked,USA,Unprovoked,2000.0
540,2008.03.28.b,2008,Unprovoked,USA,Unprovoked,2000.0
541,2008.03.28.a,2008,Unprovoked,USA,Unprovoked,2000.0
542,2008.03.23,2008,Unprovoked,USA,Unprovoked,2000.0
543,2008.03.21,2008,Unprovoked,USA,Unprovoked,2000.0
544,2008.03.15,2008,Unprovoked,USA,Unprovoked,2000.0
545,2008.03.07,2008,Unprovoked,USA,Unprovoked,2000.0
546,2008.02.15,2008,Unprovoked,USA,Unprovoked,2000.0
547,2008.02.06,2008,Unprovoked,USA,Unprovoked,2000.0
548,2008.01.10,2008,Unprovoked,USA,Unprovoked,2000.0
549,2008.00.00.b,2008,Provoked,USA,Provoked,2000.0
550,2007.12.10,2007,Unprovoked,USA,Unprovoked,2000.0
551,2007.11.06,2007,Unprovoked,USA,Unprovoked,2000.0
552,2007.11.04,2007,Unprovoked,USA,Unprovoked,2000.0
553,2007.10.29,2007,Unprovoked,USA,Unprovoked,2000.0
554,2007.10.07,2007,Unprovoked,USA,Unprovoked,2000.0
555,2007.10.06,2007,Unprovoked,USA,Unprovoked,2000.0
556,2007.09.30.c,2007,Unprovoked,USA,Unprovoked,2000.0
557,2007.09.27.b,2007,Unprovoked,USA,Unprovoked,2000.0
558,2007.09.22.a,2007,Unprovoked,USA,Unprovoked,2000.0
559,2007.09.20,2007,Unprovoked,USA,Unprovoked,2000.0
560,2007.09.16.b,2007,Unprovoked,USA,Unprovoked,2000.0
561,2007.09.16.a,2007,Unprovoked,USA,Unprovoked,2000.0
562,2007.09.13,2007,Unprovoked,USA,Unprovoked,2000.0
563,2007.09.08,2007,Unprovoked,USA,Unprovoked,2000.0
564,2007.09.05,2007,Unprovoked,USA,Unprovoked,2000.0
565,2007.09.04,2007,Unprovoked,USA,Unprovoked,2000.0
566,2007.09.03.b,2007,Unprovoked,USA,Unprovoked,2000.0
567,2007.09.03.a,2007,Unprovoked,USA,Unprovoked,2000.0
568,2007.08.28.b,2007,Unprovoked,USA,Unprovoked,2000.0
569,2007.08.28.a,2007,Unprovoked,USA,Unprovoked,2000.0
570,2007.08.26,2007,Unprovoked,USA,Unprovoked,2000.0
571,2007.08.25,2007,Unprovoked,USA,Unprovoked,2000.0
572,2007.08.22,2007,Provoked,USA,Provoked,2000.0
573,2007.08.20,2007,Provoked,USA,Provoked,2000.0
574,2007.08.19.c,2007,Unprovoked,USA,Unprovoked,2000.0
575,2007.08.19.b,2007,Unprovoked,USA,Unprovoked,2000.0
576,2007.08.19.a.,2007,Unprovoked,USA,Unprovoked,2000.0
577,2007.08.15,2007,Unprovoked,USA,Unprovoked,2000.0
578,2007.08.12,2007,Unprovoked,USA,Unprovoked,2000.0
579,2007.08.11,2007,Unprovoked,USA,Unprovoked,2000.0
580,2007.08.09.b,2007,Unprovoked,USA,Unprovoked,2000.0
581,2007.08.09.a,2007,Unprovoked,USA,Unprovoked,2000.0
582,2007.08.07,2007,Unprovoked,USA,Unprovoked,2000.0
583,2007.07.29,2007,Unprovoked,USA,Unprovoked,2000.0
584,2007.07.28,2007,Unprovoked,USA,Unprovoked,2000.0
585,2007.07.22,2007,Unprovoked,USA,Unprovoked,2000.0
586,2007.07.21,2007,Boating,USA,Boating,2000.0
587,2007.07.19.b,2007,Unprovoked,USA,Unprovoked,2000.0
588,2007.07.18.b,2007,Unprovoked,USA,Unprovoked,2000.0
589,2007.07.17.a,2007,Unprovoked,USA,Unprovoked,2000.0
590,2007.07.05,2007,Unprovoked,USA,Unprovoked,2000.0
591,2007.06.30.b,2007,Provoked,USA,Provoked,2000.0
592,2007.06.30.a,2007,Unprovoked,USA,Unprovoked,2000.0
593,2007.06.25,2007,Unprovoked,USA,Unprovoked,2000.0
594,2007.06.24,2007,Unprovoked,USA,Unprovoked,2000.0
595,2007.06.12,2007,Unprovoked,USA,Unprovoked,2000.0
596,2007.05.26,2007,Unprovoked,USA,Unprovoked,2000.0
597,2007.05.24,2007,Provoked,USA,Provoked,2000.0
598,2007.05.10,2007,Unprovoked,USA,Unprovoked,2000.0
599,2007.05.07.b,2007,Unprovoked,USA,Unprovoked,2000.0
600,2007.05.07.a,2007,Unprovoked,USA,Unprovoked,2000.0
601,2007.04.22,2007,Unprovoked,USA,Unprovoked,2000.0
602,2007.04.20,2007,Unprovoked,USA,Unprovoked,2000.0
603,2007.04.13.R,2007,Boat,USA,Boating,2000.0
604,2007.04.01,2007,Unprovoked,USA,Unprovoked,2000.0
605,2007.03.31.b,2007,Unprovoked,USA,Unprovoked,2000.0
606,2007.03.31.a,2007,Unprovoked,USA,Unprovoked,2000.0
607,2007.03.21,2007,Unprovoked,USA,Unprovoked,2000.0
608,2007.03.14.R,2007,Provoked,USA,Provoked,2000.0
609,2007.03.11,2007,Unprovoked,USA,Unprovoked,2000.0
610,2007.01.25.a,2007,Boat,USA,Boating,2000.0
611,2007.01.05,2007,Unprovoked,USA,Unprovoked,2000.0
612,2006.12.10,2006,Unprovoked,USA,Unprovoked,2000.0
613,2006.11.11,2006,Unprovoked,USA,Unprovoked,2000.0
614,2006.10.31,2006,Unprovoked,USA,Unprovoked,2000.0
615,2006.10.16,2006,Unprovoked,USA,Unprovoked,2000.0
616,2006.10.10,2006,Unprovoked,USA,Unprovoked,2000.0
617,2006.10.07,2006,Unprovoked,USA,Unprovoked,2000.0
618,2006.10.05,2006,Unprovoked,USA,Unprovoked,2000.0
619,2006.09.29,2006,Unprovoked,USA,Unprovoked,2000.0
620,2006.09.18.R,2006,Provoked,USA,Provoked,2000.0
621,2006.09.16,2006,Unprovoked,USA,Unprovoked,2000.0
622,2006.09.14,2006,Unprovoked,USA,Unprovoked,2000.0
623,2006.09.11,2006,Unprovoked,USA,Unprovoked,2000.0
624,2006.09.03.a,2006,Unprovoked,USA,Unprovoked,2000.0
625,2006.09.02,2006,Unprovoked,USA,Unprovoked,2000.0
626,2006.08.29.b,2006,Unprovoked,USA,Unprovoked,2000.0
627,2006.08.00.b,2006,Unprovoked,USA,Unprovoked,2000.0
628,2006.07.31.R,2006,Provoked,USA,Provoked,2000.0
629,2006.07.31.a,2006,Unprovoked,USA,Unprovoked,2000.0
630,2006.07.29.a,2006,Unprovoked,USA,Unprovoked,2000.0
631,2006.07.25,2006,Unprovoked,USA,Unprovoked,2000.0
632,2006.07.23,2006,Unprovoked,USA,Unprovoked,2000.0
633,2006.07.17,2006,Unprovoked,USA,Unprovoked,2000.0
634,2006.07.12,2006,Unprovoked,USA,Unprovoked,2000.0
635,2006.07.09.b,2006,Unprovoked,USA,Unprovoked,2000.0
636,2006.07.09.a,2006,Unprovoked,USA,Unprovoked,2000.0
637,2006.07.08.b,2006,Unprovoked,USA,Unprovoked,2000.0
638,2006.07.08.a,2006,Unprovoked,USA,Unprovoked,2000.0
639,2006.06.30.b,2006,Unprovoked,USA,Unprovoked,2000.0
640,2006.06.30.a,2006,Unprovoked,USA,Unprovoked,2000.0
641,2006.06.27,2006,Unprovoked,USA,Unprovoked,2000.0
642,2006.06.26,2006,Provoked,USA,Provoked,2000.0
643,2006.06.20,2006,Unprovoked,USA,Unprovoked,2000.0
644,2006.06.17,2006,Unprovoked,USA,Unprovoked,2000.0
645,2006.06.15,2006,Unprovoked,USA,Unprovoked,2000.0
646,2006.06.07,2006,Unprovoked,USA,Unprovoked,2000.0
647,2006.05.31,2006,Unprovoked,USA,Unprovoked,2000.0
648,2006.05.28,2006,Provoked,USA,Provoked,2000.0
649,2006.05.27,2006,Unprovoked,USA,Unprovoked,2000.0
650,2006.05.24,2006,Provoked,USA,Provoked,2000.0
651,2006.05.19,2006,Unprovoked,USA,Unprovoked,2000.0
652,2006.05.10,2006,Unprovoked,USA,Unprovoked,2000.0
653,2006.05.04,2006,Unprovoked,USA,Unprovoked,2000.0
654,2006.04.21,2006,Unprovoked,USA,Unprovoked,2000.0
655,2006.04.19,2006,Unprovoked,USA,Unprovoked,2000.0
656,2006.04.13,2006,Provoked,USA,Provoked,2000.0
657,2006.04.03,2006,Unprovoked,USA,Unprovoked,2000.0
658,2006.03.23,2006,Unprovoked,USA,Unprovoked,2000.0
659,2006.02.27,2006,Unprovoked,USA,Unprovoked,2000.0
660,2006.02.01.a,2006,Boating,USA,Boating,2000.0
661,2006.01.18,2006,Unprovoked,USA,Unprovoked,2000.0
662,2006.01.04,2006,Unprovoked,USA,Unprovoked,2000.0
663,2005.12.24,2005,Unprovoked,USA,Unprovoked,2000.0
664,2005.12.21,2005,Unprovoked,USA,Unprovoked,2000.0
665,2005.11.29.R,2005,Unprovoked,USA,Unprovoked,2000.0
666,2005.11.27,2005,Unprovoked,USA,Unprovoked,2000.0
667,2005.11.21,2005,Unprovoked,USA,Unprovoked,2000.0
668,2005.11.20,2005,Unprovoked,USA,Unprovoked,2000.0
669,2005.11.12,2005,Unprovoked,USA,Unprovoked,2000.0
670,2005.11.02.b,2005,Unprovoked,USA,Unprovoked,2000.0
671,2005.11.02.a,2005,Unprovoked,USA,Unprovoked,2000.0
672,2005.10.29,2005,Unprovoked,USA,Unprovoked,2000.0
673,2005.10.21,2005,Unprovoked,USA,Unprovoked,2000.0
674,2005.10.19,2005,Unprovoked,USA,Unprovoked,2000.0
675,2005.10.15,2005,Provoked,USA,Provoked,2000.0
676,2005.10.13,2005,Unprovoked,USA,Unprovoked,2000.0
677,2005.10.06,2005,Unprovoked,USA,Unprovoked,2000.0
678,2005.09.20,2005,Unprovoked,USA,Unprovoked,2000.0
679,2005.09.11,2005,Unprovoked,USA,Unprovoked,2000.0
680,2005.09.05,2005,Unprovoked,USA,Unprovoked,2000.0
681,2005.09.02.b,2005,Unprovoked,USA,Unprovoked,2000.0
682,2005.08.24.a,2005,Unprovoked,USA,Unprovoked,2000.0
683,2005.08.21,2005,Unprovoked,USA,Unprovoked,2000.0
684,2005.08.19,2005,Unprovoked,USA,Unprovoked,2000.0
685,2005.08.12,2005,Unprovoked,USA,Unprovoked,2000.0
686,2005.08.06,2005,Unprovoked,USA,Unprovoked,2000.0
687,2005.07.27,2005,Unprovoked,USA,Unprovoked,2000.0
688,2005.07.23,2005,Unprovoked,USA,Unprovoked,2000.0
689,2005.07.15,2005,Unprovoked,USA,Unprovoked,2000.0
690,2005.07.13,2005,Unprovoked,USA,Unprovoked,2000.0
691,2005.07.01,2005,Unprovoked,USA,Unprovoked,2000.0
692,2005.06.27,2005,Unprovoked,USA,Unprovoked,2000.0
693,2005.06.25,2005,Unprovoked,USA,Unprovoked,2000.0
694,2005.06.16,2005,Unprovoked,USA,Unprovoked,2000.0
695,2005.06.07,2005,Unprovoked,USA,Unprovoked,2000.0
696,2005.06.02,2005,Unprovoked,USA,Unprovoked,2000.0
697,2005.05.28,2005,Unprovoked,USA,Unprovoked,2000.0
698,2005.05.27,2005,Unprovoked,USA,Unprovoked,2000.0
699,2005.05.14,2005,Boating,USA,Boating,2000.0
700,2005.05.02.R,2005,Sea Disaster,USA,Sea Disaster,2000.0
701,2005.05.02,2005,Unprovoked,USA,Unprovoked,2000.0
702,2005.04.13,2005,Unprovoked,USA,Unprovoked,2000.0
703,2005.04.07,2005,Unprovoked,USA,Unprovoked,2000.0
704,2005.04.06,2005,Unprovoked,USA,Unprovoked,2000.0
705,2005.03.12,2005,Provoked,USA,Provoked,2000.0
706,2005.02.22,2005,Provoked,USA,Provoked,2000.0
707,2005.02.16,2005,Unprovoked,USA,Unprovoked,2000.0
708,2005.02.13,2005,Unprovoked,USA,Unprovoked,2000.0
709,2004.11.11.b,2004,Unprovoked,USA,Unprovoked,2000.0
710,2004.10.10,2004,Unprovoked,USA,Unprovoked,2000.0
711,2004.10.09.b,2004,Unprovoked,USA,Unprovoked,2000.0
712,2004.10.02,2004,Unprovoked,USA,Unprovoked,2000.0
713,2004.10.01,2004,Unprovoked,USA,Unprovoked,2000.0
714,2004.09.20,2004,Unprovoked,USA,Unprovoked,2000.0
715,2004.09.04,2004,Unprovoked,USA,Unprovoked,2000.0
716,2004.08.29,2004,Unprovoked,USA,Unprovoked,2000.0
717,2004.08.20,2004,Unprovoked,USA,Unprovoked,2000.0
718,2004.08.15,2004,Unprovoked,USA,Unprovoked,2000.0
719,2004.08.06,2004,Unprovoked,USA,Unprovoked,2000.0
720,2004.07.31,2004,Unprovoked,USA,Unprovoked,2000.0
721,2004.07.28,2004,Unprovoked,USA,Unprovoked,2000.0
722,2004.07.27.b,2004,Unprovoked,USA,Unprovoked,2000.0
723,2004.07.27.a,2004,Unprovoked,USA,Unprovoked,2000.0
724,2004.07.25,2004,Unprovoked,USA,Unprovoked,2000.0
725,2004.07.02.a,2004,Unprovoked,USA,Unprovoked,2000.0
726,2004.06.26.b,2004,Unprovoked,USA,Unprovoked,2000.0
727,2004.06.14,2004,Unprovoked,USA,Unprovoked,2000.0
728,2004.06.10.a,2004,Unprovoked,USA,Unprovoked,2000.0
729,2004.05.29,2004,Unprovoked,USA,Unprovoked,2000.0
730,2004.05.28,2004,Unprovoked,USA,Unprovoked,2000.0
731,2004.05.23.a,2004,Unprovoked,USA,Unprovoked,2000.0
732,2004.05.22.b,2004,Unprovoked,USA,Unprovoked,2000.0
733,2004.05.04,2004,Unprovoked,USA,Unprovoked,2000.0
734,2004.04.07,2004,Unprovoked,USA,Unprovoked,2000.0
735,2004.03.31.b,2004,Unprovoked,USA,Unprovoked,2000.0
736,2004.03.31.a,2004,Unprovoked,USA,Unprovoked,2000.0
737,2004.03.28,2004,Unprovoked,USA,Unprovoked,2000.0
738,2004.03.27.a,2004,Unprovoked,USA,Unprovoked,2000.0
739,2004.03.24,2004,Unprovoked,USA,Unprovoked,2000.0
740,2004.03.16,2004,Unprovoked,USA,Unprovoked,2000.0
741,2003.12.13.b,2003,Unprovoked,USA,Unprovoked,2000.0
742,2003.11.22,2003,Unprovoked,USA,Unprovoked,2000.0
743,2003.11.12.a,2003,Unprovoked,USA,Unprovoked,2000.0
744,2003.10.31.c,2003,Unprovoked,USA,Unprovoked,2000.0
745,2003.10.31.a,2003,Unprovoked,USA,Unprovoked,2000.0
746,2003.10.27,2003,Unprovoked,USA,Unprovoked,2000.0
747,2003.10.14,2003,Unprovoked,USA,Unprovoked,2000.0
748,2003.10.05.e,2003,Unprovoked,USA,Unprovoked,2000.0
749,2003.10.05.d,2003,Unprovoked,USA,Unprovoked,2000.0
750,2003.10.05.c,2003,Provoked,USA,Provoked,2000.0
751,2003.10.05.b,2003,Unprovoked,USA,Unprovoked,2000.0
752,2003.10.05.a,2003,Unprovoked,USA,Unprovoked,2000.0
753,2003.09.28,2003,Unprovoked,USA,Unprovoked,2000.0
754,2003.09.21,2003,Unprovoked,USA,Unprovoked,2000.0
755,2003.09.19,2003,Unprovoked,USA,Unprovoked,2000.0
756,2003.09.17,2003,Unprovoked,USA,Unprovoked,2000.0
757,2003.09.14.c,2003,Unprovoked,USA,Unprovoked,2000.0
758,2003.09.13.b,2003,Unprovoked,USA,Unprovoked,2000.0
759,2003.09.13.a,2003,Unprovoked,USA,Unprovoked,2000.0
760,2003.09.00,2003,Unprovoked,USA,Unprovoked,2000.0
761,2003.08.29,2003,Provoked,USA,Provoked,2000.0
762,2003.08.19,2003,Unprovoked,USA,Unprovoked,2000.0
763,2003.07.20,2003,Unprovoked,USA,Unprovoked,2000.0
764,2003.07.15,2003,Unprovoked,USA,Unprovoked,2000.0
765,2003.07.05.b,2003,Provoked,USA,Provoked,2000.0
766,2003.07.05.a,2003,Unprovoked,USA,Unprovoked,2000.0
767,2003.07.00.c,2003,Unprovoked,USA,Unprovoked,2000.0
768,2003.06.30,2003,Unprovoked,USA,Unprovoked,2000.0
769,2003.06.26,2003,Unprovoked,USA,Unprovoked,2000.0
770,2003.06.24.b,2003,Unprovoked,USA,Unprovoked,2000.0
771,2003.06.24.a,2003,Unprovoked,USA,Unprovoked,2000.0
772,2003.06.22,2003,Unprovoked,USA,Unprovoked,2000.0
773,2003.06.19,2003,Unprovoked,USA,Unprovoked,2000.0
774,2003.06.08,2003,Unprovoked,USA,Unprovoked,2000.0
775,2003.05.25,2003,Unprovoked,USA,Unprovoked,2000.0
776,2003.05.14,2003,Unprovoked,USA,Unprovoked,2000.0
777,2003.05.10,2003,Unprovoked,USA,Unprovoked,2000.0
778,2003.05.07,2003,Provoked,USA,Provoked,2000.0
779,2003.05.03,2003,Unprovoked,USA,Unprovoked,2000.0
780,2003.04.21.b,2003,Unprovoked,USA,Unprovoked,2000.0
781,2003.04.21.a,2003,Unprovoked,USA,Unprovoked,2000.0
782,2003.04.20.c,2003,Unprovoked,USA,Unprovoked,2000.0
783,2003.04.20.b,2003,Unprovoked,USA,Unprovoked,2000.0
784,2003.04.20.a,2003,Unprovoked,USA,Unprovoked,2000.0
785,2003.04.19,2003,Unprovoked,USA,Unprovoked,2000.0
786,2003.04.18,2003,Unprovoked,USA,Unprovoked,2000.0
787,2003.04.15,2003,Unprovoked,USA,Unprovoked,2000.0
788,2003.04.09,2003,Unprovoked,USA,Unprovoked,2000.0
789,2003.04.04,2003,Unprovoked,USA,Unprovoked,2000.0
790,2003.03.10,2003,Provoked,USA,Provoked,2000.0
791,2003.02.15.a,2003,Unprovoked,USA,Unprovoked,2000.0
792,2002.11.28.a,2002,Unprovoked,USA,Unprovoked,2000.0
793,2002.11.17,2002,Unprovoked,USA,Unprovoked,2000.0
794,2002.11.11,2002,Unprovoked,USA,Unprovoked,2000.0
795,2002.11.02,2002,Unprovoked,USA,Unprovoked,2000.0
796,2002.10.30,2002,Unprovoked,USA,Unprovoked,2000.0
797,2002.10.11,2002,Unprovoked,USA,Unprovoked,2000.0
798,2002.10.05.b,2002,Unprovoked,USA,Unprovoked,2000.0
799,2002.10.05.a,2002,Unprovoked,USA,Unprovoked,2000.0
800,2002.10.03,2002,Unprovoked,USA,Unprovoked,2000.0
801,2002.09.30,2002,Unprovoked,USA,Unprovoked,2000.0
802,2002.09.29,2002,Unprovoked,USA,Unprovoked,2000.0
803,2002.09.27.c,2002,Unprovoked,USA,Unprovoked,2000.0
804,2002.09.27.b,2002,Provoked,USA,Provoked,2000.0
805,2002.09.21.b,2002,Unprovoked,USA,Unprovoked,2000.0
806,2002.09.21.a,2002,Unprovoked,USA,Unprovoked,2000.0
807,2002.09.16.a,2002,Unprovoked,USA,Unprovoked,2000.0
808,2002.09.09,2002,Unprovoked,USA,Unprovoked,2000.0
809,2002.09.05,2002,Provoked,USA,Provoked,2000.0
810,2002.08.28,2002,Unprovoked,USA,Unprovoked,2000.0
811,2002.08.17,2002,Unprovoked,USA,Unprovoked,2000.0
812,2002.08.14,2002,Unprovoked,USA,Unprovoked,2000.0
813,2002.08.11,2002,Unprovoked,USA,Unprovoked,2000.0
814,2002.08.07,2002,Unprovoked,USA,Unprovoked,2000.0
815,2002.08.05,2002,Unprovoked,USA,Unprovoked,2000.0
